"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8552609","52","2850869"
"251320525167778322","телефония","2428703","269","1214351"
"-4590959470529102714","создание виртуального офиса","1875592","164","937796"
"-6289304117607109823","организация резервного копирования","9199857","55","4599928"
"2965058785176708706","администрирование сетей и серверов","8163396","296","4081698"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6298127","133","3149063"
"2994302052304582332","веб-разработка","5996318","205","2998159"
"-2038546902307346515","создание мобильных систем","6808519","305","2269506"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4688866","54","1562955"
"2469142237839591980","организацию антивирусной защиты","2695675","239","898558"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8102287","95","2700762"
"-3680269178049521279","организация систем видеонаблюдения","3141653","265","1047217"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9314497","29","4657248"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6761160","71","2253720"
"251320525167778322","телефония","4680341","314","1560113"
"-4590959470529102714","создание виртуального офиса","5118693","166","2559346"
"-6289304117607109823","организация резервного копирования","1100424","59","550212"
"2965058785176708706","администрирование сетей и серверов","9949724","280","3316574"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7258110","173","2419370"
"2994302052304582332","веб-разработка","1065790","246","355263"
"-2038546902307346515","создание мобильных систем","614635","310","204878"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3254489","332","1627244"
"2469142237839591980","организацию антивирусной защиты","474952","231","158317"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4957171","238","2478585"
"-3680269178049521279","организация систем видеонаблюдения","8556150","250","2852050"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1164743","17","582371"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1535797","305","511932"
"251320525167778322","телефония","8456181","326","4228090"
"-4590959470529102714","создание виртуального офиса","7551090","253","2517030"
"-6289304117607109823","организация резервного копирования","8950129","62","2983376"
"2965058785176708706","администрирование сетей и серверов","1526283","291","763141"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4990153","33","1663384"
"2994302052304582332","веб-разработка","5033398","209","2516699"
"-2038546902307346515","создание мобильных систем","3046501","130","1523250"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8503435","212","4251717"
"2469142237839591980","организацию антивирусной защиты","8048756","288","4024378"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2690126","304","1345063"
"-3680269178049521279","организация систем видеонаблюдения","2128223","272","709407"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9718539","28","3239513"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8043219","192","2681073"
"251320525167778322","телефония","4020864","307","2010432"
"-4590959470529102714","создание виртуального офиса","3689855","217","1844927"
"-6289304117607109823","организация резервного копирования","7095410","286","3547705"
"2965058785176708706","администрирование сетей и серверов","3760008","65","1880004"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3612481","22","1204160"
"2994302052304582332","веб-разработка","5238038","315","2619019"
"-2038546902307346515","создание мобильных систем","2718704","272","906234"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8535726","264","4267863"
"2469142237839591980","организацию антивирусной защиты","1956883","83","978441"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8511040","186","2837013"
"-3680269178049521279","организация систем видеонаблюдения","1728664","122","864332"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4448173","183","1482724"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6112057","194","2037352"
"251320525167778322","телефония","6155820","270","2051940"
"-4590959470529102714","создание виртуального офиса","7343131","83","2447710"
"-6289304117607109823","организация резервного копирования","1513353","82","504451"
"2965058785176708706","администрирование сетей и серверов","4804313","60","1601437"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5256151","274","2628075"
"2994302052304582332","веб-разработка","4575777","274","2287888"
"-2038546902307346515","создание мобильных систем","2641717","226","1320858"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1225036","254","408345"
"2469142237839591980","организацию антивирусной защиты","7652917","68","2550972"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","286086","108","143043"
"-3680269178049521279","организация систем видеонаблюдения","8206469","184","4103234"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8727365","14","4363682"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9627441","67","4813720"
"251320525167778322","телефония","996719","251","498359"
"-4590959470529102714","создание виртуального офиса","528321","73","264160"
"-6289304117607109823","организация резервного копирования","8474203","220","2824734"
"2965058785176708706","администрирование сетей и серверов","9613677","250","4806838"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3014408","339","1507204"
"2994302052304582332","веб-разработка","4969077","363","2484538"
"-2038546902307346515","создание мобильных систем","2186242","363","1093121"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8190684","145","4095342"
"2469142237839591980","организацию антивирусной защиты","5995525","234","1998508"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1837521","176","612507"
"-3680269178049521279","организация систем видеонаблюдения","1952523","249","976261"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5118832","324","1706277"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9824222","190","3274740"
"251320525167778322","телефония","5179505","94","2589752"
"-4590959470529102714","создание виртуального офиса","6655485","255","3327742"
"-6289304117607109823","организация резервного копирования","7219868","76","3609934"
"2965058785176708706","администрирование сетей и серверов","837608","51","418804"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4814371","32","1604790"
"2994302052304582332","веб-разработка","7812494","69","2604164"
"-2038546902307346515","создание мобильных систем","3258375","350","1629187"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3695351","63","1847675"
"2469142237839591980","организацию антивирусной защиты","3783052","97","1891526"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8977527","74","2992509"
"-3680269178049521279","организация систем видеонаблюдения","7195198","176","2398399"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4309889","130","1436629"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7399376","57","3699688"
"251320525167778322","телефония","3360468","50","1120156"
"-4590959470529102714","создание виртуального офиса","4392848","60","1464282"
"-6289304117607109823","организация резервного копирования","8697642","188","2899214"
"2965058785176708706","администрирование сетей и серверов","7461216","307","2487072"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3894152","345","1298050"
"2994302052304582332","веб-разработка","1635849","52","817924"
"-2038546902307346515","создание мобильных систем","3027675","286","1513837"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1646528","80","823264"
"2469142237839591980","организацию антивирусной защиты","5554013","360","1851337"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3136169","352","1568084"
"-3680269178049521279","организация систем видеонаблюдения","9728977","91","4864488"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3176212","14","1058737"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2575145","317","858381"
"251320525167778322","телефония","4442465","37","2221232"
"-4590959470529102714","создание виртуального офиса","7410865","155","2470288"
"-6289304117607109823","организация резервного копирования","497222","355","165740"
"2965058785176708706","администрирование сетей и серверов","3720300","229","1240100"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3743817","116","1247939"
"2994302052304582332","веб-разработка","8856537","320","4428268"
"-2038546902307346515","создание мобильных систем","3716951","223","1858475"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5672470","123","1890823"
"2469142237839591980","организацию антивирусной защиты","3087265","182","1543632"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4102098","223","2051049"
"-3680269178049521279","организация систем видеонаблюдения","3796224","347","1265408"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6844453","193","2281484"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4980930","270","1660310"
"251320525167778322","телефония","6297857","174","3148928"
"-4590959470529102714","создание виртуального офиса","4605411","275","1535137"
"-6289304117607109823","организация резервного копирования","8816268","179","4408134"
"2965058785176708706","администрирование сетей и серверов","6313919","110","2104639"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4922301","237","2461150"
"2994302052304582332","веб-разработка","9220819","311","4610409"
"-2038546902307346515","создание мобильных систем","8531952","229","2843984"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4703198","86","2351599"
"2469142237839591980","организацию антивирусной защиты","3876764","84","1292254"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7259261","323","3629630"
"-3680269178049521279","организация систем видеонаблюдения","3724364","305","1862182"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5562413","53","1854137"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1670214","284","835107"
"251320525167778322","телефония","2069553","64","1034776"
"-4590959470529102714","создание виртуального офиса","3078996","303","1026332"
"-6289304117607109823","организация резервного копирования","297602","82","148801"
"2965058785176708706","администрирование сетей и серверов","1426282","257","475427"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1346705","306","448901"
"2994302052304582332","веб-разработка","1919606","220","639868"
"-2038546902307346515","создание мобильных систем","1509300","39","503100"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5162639","303","1720879"
"2469142237839591980","организацию антивирусной защиты","2044596","68","1022298"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3812796","19","1270932"
"-3680269178049521279","организация систем видеонаблюдения","7169103","281","3584551"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3233186","21","1077728"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7806839","86","2602279"
"251320525167778322","телефония","787662","309","262554"
"-4590959470529102714","создание виртуального офиса","9702744","302","4851372"
"-6289304117607109823","организация резервного копирования","7199663","102","3599831"
"2965058785176708706","администрирование сетей и серверов","739202","266","246400"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8778773","149","2926257"
"2994302052304582332","веб-разработка","4665438","352","2332719"
"-2038546902307346515","создание мобильных систем","1948363","91","649454"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","407891","353","135963"
"2469142237839591980","организацию антивирусной защиты","4597626","89","2298813"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3660697","164","1830348"
"-3680269178049521279","организация систем видеонаблюдения","6492910","216","2164303"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","308873","263","154436"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3840493","69","1280164"
"251320525167778322","телефония","968706","23","484353"
"-4590959470529102714","создание виртуального офиса","8418686","68","2806228"
"-6289304117607109823","организация резервного копирования","5456462","63","1818820"
"2965058785176708706","администрирование сетей и серверов","8638338","285","4319169"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8060590","70","2686863"
"2994302052304582332","веб-разработка","2248518","167","749506"
"-2038546902307346515","создание мобильных систем","7703297","83","2567765"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4971125","196","2485562"
"2469142237839591980","организацию антивирусной защиты","7902247","356","3951123"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9462821","300","3154273"
"-3680269178049521279","организация систем видеонаблюдения","6894816","193","3447408"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3783310","76","1891655"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5064265","293","2532132"
"251320525167778322","телефония","4901443","178","2450721"
"-4590959470529102714","создание виртуального офиса","3810479","239","1270159"
"-6289304117607109823","организация резервного копирования","8751008","53","4375504"
"2965058785176708706","администрирование сетей и серверов","6125238","245","3062619"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9141247","42","3047082"
"2994302052304582332","веб-разработка","6610759","249","3305379"
"-2038546902307346515","создание мобильных систем","5643851","15","2821925"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4570519","41","1523506"
"2469142237839591980","организацию антивирусной защиты","7712419","283","2570806"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5224190","307","2612095"
"-3680269178049521279","организация систем видеонаблюдения","7134529","118","2378176"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3068208","179","1534104"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5065913","190","1688637"
"251320525167778322","телефония","8226510","330","2742170"
"-4590959470529102714","создание виртуального офиса","1732902","354","577634"
"-6289304117607109823","организация резервного копирования","2788479","357","929493"
"2965058785176708706","администрирование сетей и серверов","5890487","56","2945243"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7726821","168","2575607"
"2994302052304582332","веб-разработка","9215952","294","3071984"
"-2038546902307346515","создание мобильных систем","5809840","325","1936613"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2273269","342","1136634"
"2469142237839591980","организацию антивирусной защиты","6749033","140","2249677"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7041326","200","3520663"
"-3680269178049521279","организация систем видеонаблюдения","123328","354","61664"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","344000","352","114666"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7764838","228","3882419"
"251320525167778322","телефония","5277253","16","2638626"
"-4590959470529102714","создание виртуального офиса","7552268","182","2517422"
"-6289304117607109823","организация резервного копирования","1686566","196","843283"
"2965058785176708706","администрирование сетей и серверов","7747285","237","3873642"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6665334","280","2221778"
"2994302052304582332","веб-разработка","3392501","45","1696250"
"-2038546902307346515","создание мобильных систем","1412210","346","706105"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5475882","233","1825294"
"2469142237839591980","организацию антивирусной защиты","7152827","123","3576413"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2800434","334","1400217"
"-3680269178049521279","организация систем видеонаблюдения","4612626","192","2306313"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9759610","284","3253203"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","467954","126","233977"
"251320525167778322","телефония","5336307","177","1778769"
"-4590959470529102714","создание виртуального офиса","1567975","278","522658"
"-6289304117607109823","организация резервного копирования","878382","42","439191"
"2965058785176708706","администрирование сетей и серверов","4000365","331","2000182"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9967758","113","4983879"
"2994302052304582332","веб-разработка","1362378","158","681189"
"-2038546902307346515","создание мобильных систем","6776210","239","3388105"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1202533","110","400844"
"2469142237839591980","организацию антивирусной защиты","4997596","247","1665865"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9512604","209","3170868"
"-3680269178049521279","организация систем видеонаблюдения","9399549","126","4699774"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5920638","166","2960319"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7167653","48","3583826"
"251320525167778322","телефония","177217","240","88608"
"-4590959470529102714","создание виртуального офиса","262900","140","87633"
"-6289304117607109823","организация резервного копирования","3488503","346","1744251"
"2965058785176708706","администрирование сетей и серверов","7322166","187","3661083"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9106737","130","3035579"
"2994302052304582332","веб-разработка","1598312","37","799156"
"-2038546902307346515","создание мобильных систем","1176005","85","392001"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","243665","287","81221"
"2469142237839591980","организацию антивирусной защиты","3339940","97","1113313"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6998032","339","3499016"
"-3680269178049521279","организация систем видеонаблюдения","8508971","296","4254485"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7894558","284","3947279"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4004090","124","1334696"
"251320525167778322","телефония","1630418","184","543472"
"-4590959470529102714","создание виртуального офиса","9337207","241","3112402"
"-6289304117607109823","организация резервного копирования","1702016","76","567338"
"2965058785176708706","администрирование сетей и серверов","7500164","207","3750082"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9457217","153","4728608"
"2994302052304582332","веб-разработка","8456219","113","2818739"
"-2038546902307346515","создание мобильных систем","3119234","360","1559617"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1555378","221","777689"
"2469142237839591980","организацию антивирусной защиты","1867551","234","933775"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6005191","78","2001730"
"-3680269178049521279","организация систем видеонаблюдения","3200336","319","1066778"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9340218","166","4670109"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1031652","336","515826"
"251320525167778322","телефония","7657696","158","2552565"
"-4590959470529102714","создание виртуального офиса","5953441","193","2976720"
"-6289304117607109823","организация резервного копирования","4525890","170","1508630"
"2965058785176708706","администрирование сетей и серверов","3403095","77","1134365"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1901887","52","950943"
"2994302052304582332","веб-разработка","5462642","285","2731321"
"-2038546902307346515","создание мобильных систем","9561962","328","4780981"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4045657","41","2022828"
"2469142237839591980","организацию антивирусной защиты","9557960","261","3185986"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8149103","335","2716367"
"-3680269178049521279","организация систем видеонаблюдения","7790841","241","3895420"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1166273","192","388757"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7332389","48","3666194"
"251320525167778322","телефония","1423818","52","474606"
"-4590959470529102714","создание виртуального офиса","7564098","251","3782049"
"-6289304117607109823","организация резервного копирования","633537","287","211179"
"2965058785176708706","администрирование сетей и серверов","6732607","363","2244202"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1769006","172","884503"
"2994302052304582332","веб-разработка","3847282","136","1923641"
"-2038546902307346515","создание мобильных систем","8359336","255","2786445"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3634105","233","1211368"
"2469142237839591980","организацию антивирусной защиты","1360940","260","680470"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6566425","132","2188808"
"-3680269178049521279","организация систем видеонаблюдения","1559681","160","519893"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4515817","44","2257908"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1271220","233","635610"
"251320525167778322","телефония","6462803","102","3231401"
"-4590959470529102714","создание виртуального офиса","7730809","192","2576936"
"-6289304117607109823","организация резервного копирования","1619731","187","809865"
"2965058785176708706","администрирование сетей и серверов","7385441","356","2461813"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8903570","358","4451785"
"2994302052304582332","веб-разработка","1570942","204","523647"
"-2038546902307346515","создание мобильных систем","9253987","83","4626993"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6738763","68","3369381"
"2469142237839591980","организацию антивирусной защиты","4922346","252","2461173"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4007106","60","1335702"
"-3680269178049521279","организация систем видеонаблюдения","2059623","64","686541"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","663520","321","331760"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6690136","326","3345068"
"251320525167778322","телефония","4981727","114","1660575"
"-4590959470529102714","создание виртуального офиса","3204775","147","1602387"
"-6289304117607109823","организация резервного копирования","1414380","310","707190"
"2965058785176708706","администрирование сетей и серверов","7662768","63","3831384"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","552052","19","276026"
"2994302052304582332","веб-разработка","7154178","174","3577089"
"-2038546902307346515","создание мобильных систем","7675412","133","3837706"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5973378","281","2986689"
"2469142237839591980","организацию антивирусной защиты","8793390","104","2931130"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9725958","361","4862979"
"-3680269178049521279","организация систем видеонаблюдения","3325059","126","1662529"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2263847","204","1131923"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3346754","231","1673377"
"251320525167778322","телефония","2945291","192","981763"
"-4590959470529102714","создание виртуального офиса","584316","278","292158"
"-6289304117607109823","организация резервного копирования","9454094","325","4727047"
"2965058785176708706","администрирование сетей и серверов","6783958","117","3391979"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9672045","179","4836022"
"2994302052304582332","веб-разработка","6255662","207","3127831"
"-2038546902307346515","создание мобильных систем","5395550","73","2697775"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6785919","340","3392959"
"2469142237839591980","организацию антивирусной защиты","2640453","174","1320226"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3539781","354","1179927"
"-3680269178049521279","организация систем видеонаблюдения","9957671","143","4978835"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","485093","342","161697"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7383107","188","2461035"
"251320525167778322","телефония","3989885","158","1994942"
"-4590959470529102714","создание виртуального офиса","9274921","233","4637460"
"-6289304117607109823","организация резервного копирования","6132707","243","3066353"
"2965058785176708706","администрирование сетей и серверов","6548489","221","3274244"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","405106","218","135035"
"2994302052304582332","веб-разработка","2771872","245","923957"
"-2038546902307346515","создание мобильных систем","5035147","200","1678382"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1812455","31","604151"
"2469142237839591980","организацию антивирусной защиты","3324243","254","1108081"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4738123","76","2369061"
"-3680269178049521279","организация систем видеонаблюдения","2842407","189","947469"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9298862","284","4649431"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3030356","220","1010118"
"251320525167778322","телефония","7736151","240","3868075"
"-4590959470529102714","создание виртуального офиса","9325017","109","3108339"
"-6289304117607109823","организация резервного копирования","3562291","154","1781145"
"2965058785176708706","администрирование сетей и серверов","2307747","40","769249"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","522797","278","174265"
"2994302052304582332","веб-разработка","7120483","20","3560241"
"-2038546902307346515","создание мобильных систем","9766979","21","4883489"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3502162","173","1167387"
"2469142237839591980","организацию антивирусной защиты","5121717","156","2560858"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9668675","39","4834337"
"-3680269178049521279","организация систем видеонаблюдения","8606973","144","2868991"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4385299","161","1461766"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","900198","176","300066"
"251320525167778322","телефония","447926","15","223963"
"-4590959470529102714","создание виртуального офиса","4489521","164","2244760"
"-6289304117607109823","организация резервного копирования","8607842","163","4303921"
"2965058785176708706","администрирование сетей и серверов","8379819","278","2793273"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3895614","216","1947807"
"2994302052304582332","веб-разработка","3473299","333","1736649"
"-2038546902307346515","создание мобильных систем","4525884","115","1508628"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5589619","339","2794809"
"2469142237839591980","организацию антивирусной защиты","3436062","355","1145354"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8145819","344","2715273"
"-3680269178049521279","организация систем видеонаблюдения","5652877","337","1884292"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1726324","140","575441"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3557314","224","1185771"
"251320525167778322","телефония","6820604","341","2273534"
"-4590959470529102714","создание виртуального офиса","5304999","167","2652499"
"-6289304117607109823","организация резервного копирования","3791293","334","1895646"
"2965058785176708706","администрирование сетей и серверов","1813179","112","906589"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1872990","65","936495"
"2994302052304582332","веб-разработка","5284206","91","2642103"
"-2038546902307346515","создание мобильных систем","3164759","205","1582379"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4586760","49","2293380"
"2469142237839591980","организацию антивирусной защиты","3156315","147","1578157"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","915217","84","457608"
"-3680269178049521279","организация систем видеонаблюдения","6040888","172","3020444"
