"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"2469142237839591980","организацию антивирусной защиты","8164348","52","4082174"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2878656","140","959552"
"-3680269178049521279","организация систем видеонаблюдения","440051","59","146683"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5449805","201","2724902"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4990082","106","1663360"
"251320525167778322","телефония","4978916","98","1659638"
"-4590959470529102714","создание виртуального офиса","2049875","319","683291"
"-6289304117607109823","организация резервного копирования","1747590","330","873795"
"2965058785176708706","администрирование сетей и серверов","2201827","275","733942"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5009846","291","2504923"
"2994302052304582332","веб-разработка","819230","120","273076"
"-2038546902307346515","создание мобильных систем","8134375","63","2711458"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4029374","70","1343124"
"2469142237839591980","организацию антивирусной защиты","8028576","163","4014288"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8385959","80","2795319"
"-3680269178049521279","организация систем видеонаблюдения","3812121","299","1270707"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6521573","139","2173857"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3423702","193","1141234"
"251320525167778322","телефония","917910","161","305970"
"-4590959470529102714","создание виртуального офиса","6335359","326","3167679"
"-6289304117607109823","организация резервного копирования","7678146","159","2559382"
"2965058785176708706","администрирование сетей и серверов","5524941","70","1841647"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","532994","23","266497"
"2994302052304582332","веб-разработка","2378440","172","1189220"
"-2038546902307346515","создание мобильных систем","2724607","222","908202"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","933062","353","311020"
"2469142237839591980","организацию антивирусной защиты","1734079","335","867039"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","346262","230","115420"
"-3680269178049521279","организация систем видеонаблюдения","9154673","147","4577336"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5354323","131","1784774"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6133910","186","3066955"
"251320525167778322","телефония","7806651","242","2602217"
"-4590959470529102714","создание виртуального офиса","8886575","178","2962191"
"-6289304117607109823","организация резервного копирования","5858350","269","2929175"
"2965058785176708706","администрирование сетей и серверов","5872269","122","1957423"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1548600","163","774300"
"2994302052304582332","веб-разработка","1529487","242","509829"
"-2038546902307346515","создание мобильных систем","8394223","183","4197111"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","365583","83","182791"
"2469142237839591980","организацию антивирусной защиты","4510273","319","1503424"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9857149","209","4928574"
"-3680269178049521279","организация систем видеонаблюдения","5242109","225","2621054"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8970167","41","2990055"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8225564","80","4112782"
"251320525167778322","телефония","5318647","361","2659323"
"-4590959470529102714","создание виртуального офиса","8077153","64","4038576"
"-6289304117607109823","организация резервного копирования","6259358","203","2086452"
"2965058785176708706","администрирование сетей и серверов","8577576","155","4288788"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4127112","98","2063556"
"2994302052304582332","веб-разработка","5737366","332","1912455"
"-2038546902307346515","создание мобильных систем","7332415","157","2444138"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2383322","78","794440"
"2469142237839591980","организацию антивирусной защиты","835711","260","417855"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8533372","107","4266686"
"-3680269178049521279","организация систем видеонаблюдения","4929603","194","1643201"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2911650","91","1455825"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6006219","154","3003109"
"251320525167778322","телефония","9360652","144","4680326"
"-4590959470529102714","создание виртуального офиса","5752431","309","2876215"
"-6289304117607109823","организация резервного копирования","7851052","294","3925526"
"2965058785176708706","администрирование сетей и серверов","8893077","162","4446538"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8332741","37","2777580"
"2994302052304582332","веб-разработка","7519814","91","2506604"
"-2038546902307346515","создание мобильных систем","7820194","253","3910097"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4327514","185","2163757"
"2469142237839591980","организацию антивирусной защиты","6665029","230","3332514"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","487963","255","162654"
"-3680269178049521279","организация систем видеонаблюдения","9205648","361","4602824"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","835172","330","278390"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1596947","147","532315"
"251320525167778322","телефония","2328023","31","1164011"
"-4590959470529102714","создание виртуального офиса","2090592","340","696864"
"-6289304117607109823","организация резервного копирования","1246948","276","623474"
"2965058785176708706","администрирование сетей и серверов","1479929","337","493309"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9535619","305","3178539"
"2994302052304582332","веб-разработка","3624867","310","1208289"
"-2038546902307346515","создание мобильных систем","4080333","266","2040166"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4905232","30","2452616"
"2469142237839591980","организацию антивирусной защиты","9791795","249","3263931"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6630640","352","3315320"
"-3680269178049521279","организация систем видеонаблюдения","5196528","158","1732176"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3679091","200","1839545"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4566127","253","2283063"
"251320525167778322","телефония","5857831","62","1952610"
"-4590959470529102714","создание виртуального офиса","1162288","351","387429"
"-6289304117607109823","организация резервного копирования","7961365","156","2653788"
"2965058785176708706","администрирование сетей и серверов","6323007","112","2107669"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9844751","164","3281583"
"2994302052304582332","веб-разработка","5304065","109","1768021"
"-2038546902307346515","создание мобильных систем","5199855","59","2599927"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1278323","342","639161"
"2469142237839591980","организацию антивирусной защиты","3219805","119","1609902"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9505954","311","4752977"
"-3680269178049521279","организация систем видеонаблюдения","4928593","233","2464296"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6978828","62","3489414"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8878262","334","2959420"
"251320525167778322","телефония","4675028","118","2337514"
"-4590959470529102714","создание виртуального офиса","5147258","293","1715752"
"-6289304117607109823","организация резервного копирования","2973034","318","1486517"
"2965058785176708706","администрирование сетей и серверов","1499371","219","749685"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2764310","322","1382155"
"2994302052304582332","веб-разработка","6324867","253","3162433"
"-2038546902307346515","создание мобильных систем","2157299","159","719099"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9065603","36","3021867"
"2469142237839591980","организацию антивирусной защиты","3956607","109","1978303"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7523765","335","2507921"
"-3680269178049521279","организация систем видеонаблюдения","976637","348","488318"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4239895","207","1413298"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3588119","164","1794059"
"251320525167778322","телефония","3244379","24","1081459"
"-4590959470529102714","создание виртуального офиса","5656504","70","2828252"
"-6289304117607109823","организация резервного копирования","3447991","313","1149330"
"2965058785176708706","администрирование сетей и серверов","5219218","25","1739739"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4931346","327","2465673"
"2994302052304582332","веб-разработка","7615803","78","2538601"
"-2038546902307346515","создание мобильных систем","994154","51","497077"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","313641","167","156820"
"2469142237839591980","организацию антивирусной защиты","575996","97","287998"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9193929","171","4596964"
"-3680269178049521279","организация систем видеонаблюдения","3399634","171","1699817"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2202006","82","734002"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2097620","234","1048810"
"251320525167778322","телефония","722272","85","361136"
"-4590959470529102714","создание виртуального офиса","9391886","67","3130628"
"-6289304117607109823","организация резервного копирования","2089069","220","696356"
"2965058785176708706","администрирование сетей и серверов","9957341","264","3319113"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6903902","353","2301300"
"2994302052304582332","веб-разработка","9184057","264","3061352"
"-2038546902307346515","создание мобильных систем","8428658","243","4214329"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2541651","241","847217"
"2469142237839591980","организацию антивирусной защиты","2346800","295","782266"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5185456","121","1728485"
"-3680269178049521279","организация систем видеонаблюдения","1164251","133","582125"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6370850","122","2123616"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7846136","357","3923068"
"251320525167778322","телефония","8416336","105","4208168"
"-4590959470529102714","создание виртуального офиса","9822435","80","3274145"
"-6289304117607109823","организация резервного копирования","8446613","178","4223306"
"2965058785176708706","администрирование сетей и серверов","4269210","240","1423070"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6586462","237","2195487"
"2994302052304582332","веб-разработка","1852295","276","617431"
"-2038546902307346515","создание мобильных систем","8074055","326","4037027"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1366755","349","455585"
"2469142237839591980","организацию антивирусной защиты","8373152","284","4186576"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4173216","162","1391072"
"-3680269178049521279","организация систем видеонаблюдения","5735350","256","2867675"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9475095","46","4737547"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9129448","239","4564724"
"251320525167778322","телефония","6804350","193","2268116"
"-4590959470529102714","создание виртуального офиса","1392533","346","464177"
"-6289304117607109823","организация резервного копирования","7689334","243","3844667"
"2965058785176708706","администрирование сетей и серверов","6220753","267","3110376"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6884734","349","2294911"
"2994302052304582332","веб-разработка","141856","306","70928"
"-2038546902307346515","создание мобильных систем","1216745","350","608372"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7689730","42","3844865"
"2469142237839591980","организацию антивирусной защиты","9658696","152","3219565"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5742251","84","1914083"
"-3680269178049521279","организация систем видеонаблюдения","5378095","196","1792698"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","638352","206","319176"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1108071","323","369357"
"251320525167778322","телефония","3921395","91","1960697"
"-4590959470529102714","создание виртуального офиса","7599423","88","2533141"
"-6289304117607109823","организация резервного копирования","1490369","111","496789"
"2965058785176708706","администрирование сетей и серверов","6377445","220","2125815"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3001942","167","1000647"
"2994302052304582332","веб-разработка","4790841","128","1596947"
"-2038546902307346515","создание мобильных систем","2207882","26","1103941"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","324035","67","108011"
"2469142237839591980","организацию антивирусной защиты","1247902","85","415967"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4820365","71","2410182"
"-3680269178049521279","организация систем видеонаблюдения","2891289","49","1445644"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1814642","318","907321"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7357432","53","2452477"
"251320525167778322","телефония","3807207","348","1269069"
"-4590959470529102714","создание виртуального офиса","4462095","185","1487365"
"-6289304117607109823","организация резервного копирования","7296593","195","3648296"
"2965058785176708706","администрирование сетей и серверов","4765667","252","2382833"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6096662","136","2032220"
"2994302052304582332","веб-разработка","2319237","241","1159618"
"-2038546902307346515","создание мобильных систем","1861987","27","930993"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7547972","228","2515990"
"2469142237839591980","организацию антивирусной защиты","4769016","16","2384508"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7518351","147","2506117"
"-3680269178049521279","организация систем видеонаблюдения","173548","81","57849"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3162070","348","1581035"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5880132","203","1960044"
"251320525167778322","телефония","7231102","227","3615551"
"-4590959470529102714","создание виртуального офиса","5590376","206","2795188"
"-6289304117607109823","организация резервного копирования","3503871","220","1167957"
"2965058785176708706","администрирование сетей и серверов","200691","17","66897"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9945664","296","3315221"
"2994302052304582332","веб-разработка","3080872","167","1026957"
"-2038546902307346515","создание мобильных систем","2489982","245","1244991"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1714795","123","857397"
"2469142237839591980","организацию антивирусной защиты","4991938","236","2495969"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","327338","362","109112"
"-3680269178049521279","организация систем видеонаблюдения","924577","81","308192"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5312170","51","1770723"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5520053","102","1840017"
"251320525167778322","телефония","4594067","144","1531355"
"-4590959470529102714","создание виртуального офиса","2176531","35","725510"
"-6289304117607109823","организация резервного копирования","3407019","185","1135673"
"2965058785176708706","администрирование сетей и серверов","8844270","99","4422135"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","289292","323","144646"
"2994302052304582332","веб-разработка","5722033","342","1907344"
"-2038546902307346515","создание мобильных систем","4932056","353","1644018"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","136392","113","68196"
"2469142237839591980","организацию антивирусной защиты","2767190","92","1383595"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1027582","39","342527"
"-3680269178049521279","организация систем видеонаблюдения","3240525","188","1620262"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3382948","284","1691474"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3216332","122","1072110"
"251320525167778322","телефония","8309740","66","4154870"
"-4590959470529102714","создание виртуального офиса","410724","320","205362"
"-6289304117607109823","организация резервного копирования","3327664","247","1109221"
"2965058785176708706","администрирование сетей и серверов","3374804","196","1687402"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5573787","48","1857929"
"2994302052304582332","веб-разработка","1311523","28","655761"
"-2038546902307346515","создание мобильных систем","824102","183","274700"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5886337","260","1962112"
"2469142237839591980","организацию антивирусной защиты","3520127","339","1760063"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","614526","111","204842"
"-3680269178049521279","организация систем видеонаблюдения","6102667","328","3051333"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5020616","174","2510308"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8856057","171","2952019"
"251320525167778322","телефония","387049","191","129016"
"-4590959470529102714","создание виртуального офиса","6132600","131","2044200"
"-6289304117607109823","организация резервного копирования","9157372","242","3052457"
"2965058785176708706","администрирование сетей и серверов","1423176","287","711588"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4550453","264","2275226"
"2994302052304582332","веб-разработка","3684552","353","1842276"
"-2038546902307346515","создание мобильных систем","7701304","203","2567101"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5920328","118","2960164"
"2469142237839591980","организацию антивирусной защиты","3169793","237","1056597"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2870473","242","956824"
"-3680269178049521279","организация систем видеонаблюдения","4703928","113","2351964"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2949770","310","983256"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7360591","356","2453530"
"251320525167778322","телефония","5747014","291","2873507"
"-4590959470529102714","создание виртуального офиса","6961225","343","3480612"
"-6289304117607109823","организация резервного копирования","5564943","34","2782471"
"2965058785176708706","администрирование сетей и серверов","2353034","356","784344"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4685580","254","2342790"
"2994302052304582332","веб-разработка","7794099","272","3897049"
"-2038546902307346515","создание мобильных систем","6997391","145","3498695"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5452952","35","2726476"
"2469142237839591980","организацию антивирусной защиты","9821226","205","3273742"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7810450","217","3905225"
"-3680269178049521279","организация систем видеонаблюдения","5574490","58","1858163"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3148381","308","1574190"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6582598","270","3291299"
"251320525167778322","телефония","3017101","329","1005700"
"-4590959470529102714","создание виртуального офиса","8410948","237","2803649"
"-6289304117607109823","организация резервного копирования","8063511","358","4031755"
"2965058785176708706","администрирование сетей и серверов","9047547","244","3015849"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3580263","179","1193421"
"2994302052304582332","веб-разработка","9415917","22","4707958"
"-2038546902307346515","создание мобильных систем","7974438","161","3987219"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6886960","133","3443480"
"2469142237839591980","организацию антивирусной защиты","9662990","242","4831495"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3939148","92","1313049"
"-3680269178049521279","организация систем видеонаблюдения","4473294","175","2236647"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3144117","225","1048039"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4507057","362","1502352"
"251320525167778322","телефония","5646040","80","1882013"
"-4590959470529102714","создание виртуального офиса","7889781","211","2629927"
"-6289304117607109823","организация резервного копирования","4947068","61","2473534"
"2965058785176708706","администрирование сетей и серверов","8904207","262","2968069"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3423666","266","1711833"
"2994302052304582332","веб-разработка","178087","207","59362"
"-2038546902307346515","создание мобильных систем","847538","244","282512"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9233898","289","3077966"
"2469142237839591980","организацию антивирусной защиты","2505426","309","835142"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8220442","64","2740147"
"-3680269178049521279","организация систем видеонаблюдения","6346649","76","2115549"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4007131","97","1335710"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5695596","222","2847798"
"251320525167778322","телефония","3229387","350","1614693"
"-4590959470529102714","создание виртуального офиса","2896963","319","1448481"
"-6289304117607109823","организация резервного копирования","5484639","296","2742319"
"2965058785176708706","администрирование сетей и серверов","5456958","61","1818986"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6855591","340","2285197"
"2994302052304582332","веб-разработка","2619341","202","873113"
"-2038546902307346515","создание мобильных систем","9281390","102","3093796"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","917754","312","458877"
"2469142237839591980","организацию антивирусной защиты","7550886","63","3775443"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5263062","340","2631531"
"-3680269178049521279","организация систем видеонаблюдения","5635916","273","1878638"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5859243","132","1953081"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5786897","113","2893448"
"251320525167778322","телефония","309882","358","154941"
"-4590959470529102714","создание виртуального офиса","5484569","258","2742284"
"-6289304117607109823","организация резервного копирования","7193381","271","3596690"
"2965058785176708706","администрирование сетей и серверов","9217796","15","4608898"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7882607","20","3941303"
"2994302052304582332","веб-разработка","3254531","264","1084843"
"-2038546902307346515","создание мобильных систем","9168590","262","3056196"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2942287","190","980762"
"2469142237839591980","организацию антивирусной защиты","7055131","255","2351710"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5039835","127","2519917"
"-3680269178049521279","организация систем видеонаблюдения","8808130","60","2936043"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8383798","223","2794599"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7094256","131","3547128"
"251320525167778322","телефония","9853605","85","3284535"
"-4590959470529102714","создание виртуального офиса","7328968","43","2442989"
"-6289304117607109823","организация резервного копирования","9552857","85","4776428"
"2965058785176708706","администрирование сетей и серверов","4600582","156","1533527"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2844488","94","948162"
"2994302052304582332","веб-разработка","132495","114","66247"
"-2038546902307346515","создание мобильных систем","1237070","364","618535"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2319027","258","773009"
"2469142237839591980","организацию антивирусной защиты","7953126","341","2651042"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","554659","231","184886"
"-3680269178049521279","организация систем видеонаблюдения","5237801","356","2618900"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6065417","61","2021805"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7217606","62","3608803"
"251320525167778322","телефония","3797458","182","1265819"
"-4590959470529102714","создание виртуального офиса","7025757","79","3512878"
"-6289304117607109823","организация резервного копирования","3754316","253","1251438"
"2965058785176708706","администрирование сетей и серверов","2292621","94","1146310"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6884470","286","3442235"
"2994302052304582332","веб-разработка","7294525","32","2431508"
"-2038546902307346515","создание мобильных систем","9103982","244","4551991"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","927883","38","309294"
"2469142237839591980","организацию антивирусной защиты","7019839","183","3509919"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2822460","76","1411230"
"-3680269178049521279","организация систем видеонаблюдения","1232169","351","410723"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4302417","290","2151208"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8576606","165","2858868"
"251320525167778322","телефония","2924498","41","1462249"
"-4590959470529102714","создание виртуального офиса","7053561","254","2351187"
"-6289304117607109823","организация резервного копирования","1712448","321","856224"
"2965058785176708706","администрирование сетей и серверов","353520","120","117840"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","293695","195","97898"
"2994302052304582332","веб-разработка","8346739","258","2782246"
"-2038546902307346515","создание мобильных систем","2725500","25","1362750"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9590885","243","4795442"
"2469142237839591980","организацию антивирусной защиты","3454570","116","1151523"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5258534","24","1752844"
"-3680269178049521279","организация систем видеонаблюдения","8926304","90","4463152"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7798572","85","3899286"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9729123","33","4864561"
"251320525167778322","телефония","3904365","135","1952182"
"-4590959470529102714","создание виртуального офиса","5809356","278","2904678"
"-6289304117607109823","организация резервного копирования","5218109","168","2609054"
"2965058785176708706","администрирование сетей и серверов","2115143","215","1057571"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4757069","123","1585689"
"2994302052304582332","веб-разработка","8062041","21","2687347"
"-2038546902307346515","создание мобильных систем","797730","23","398865"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2422977","175","807659"
"2469142237839591980","организацию антивирусной защиты","6074321","19","3037160"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4813708","154","1604569"
"-3680269178049521279","организация систем видеонаблюдения","7242691","279","2414230"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7290093","119","2430031"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6117888","192","2039296"
"251320525167778322","телефония","9299017","29","3099672"
"-4590959470529102714","создание виртуального офиса","476237","66","238118"
"-6289304117607109823","организация резервного копирования","7839736","117","2613245"
"2965058785176708706","администрирование сетей и серверов","6128408","253","2042802"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2807615","235","935871"
"2994302052304582332","веб-разработка","6375806","114","2125268"
"-2038546902307346515","создание мобильных систем","6054819","293","2018273"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5101257","56","1700419"
"2469142237839591980","организацию антивирусной защиты","9818689","310","3272896"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9895759","122","4947879"
"-3680269178049521279","организация систем видеонаблюдения","6181958","80","3090979"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8666992","37","4333496"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6544021","44","3272010"
"251320525167778322","телефония","8121598","244","2707199"
"-4590959470529102714","создание виртуального офиса","5251954","120","2625977"
"-6289304117607109823","организация резервного копирования","1420974","132","473658"
"2965058785176708706","администрирование сетей и серверов","361925","93","180962"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3514263","277","1757131"
"2994302052304582332","веб-разработка","582991","36","194330"
"-2038546902307346515","создание мобильных систем","9442373","226","3147457"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3298003","138","1649001"
"2469142237839591980","организацию антивирусной защиты","1268447","233","634223"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3376964","262","1125654"
"-3680269178049521279","организация систем видеонаблюдения","9390799","331","4695399"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1408778","252","704389"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5061213","40","2530606"
"251320525167778322","телефония","3478260","141","1739130"
"-4590959470529102714","создание виртуального офиса","8206650","295","2735550"
"-6289304117607109823","организация резервного копирования","2727567","297","1363783"
"2965058785176708706","администрирование сетей и серверов","4441669","40","1480556"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7805861","302","2601953"
"2994302052304582332","веб-разработка","472804","205","236402"
"-2038546902307346515","создание мобильных систем","9417462","326","4708731"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8323683","282","4161841"
"2469142237839591980","организацию антивирусной защиты","1002109","262","334036"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6069775","145","2023258"
"-3680269178049521279","организация систем видеонаблюдения","5804017","231","2902008"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4054240","89","2027120"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3914085","132","1957042"
"251320525167778322","телефония","7810272","343","3905136"
"-4590959470529102714","создание виртуального офиса","9376612","42","3125537"
"-6289304117607109823","организация резервного копирования","4894483","338","2447241"
"2965058785176708706","администрирование сетей и серверов","1931343","266","965671"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5908730","268","1969576"
"2994302052304582332","веб-разработка","3324147","123","1662073"
"-2038546902307346515","создание мобильных систем","9261287","52","3087095"
