"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"1","организацию антивирусной защиты","9694531","280","3231510"
"1","решения касающиеся сетевой безопасности и отражения угроз","7508254","165","2502751"
"1","организация систем видеонаблюдения","7119183","289","2373061"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4439473","106","1479824"
"1","создание и поддержка интеллектуальных медиасистем","9063180","330","3021060"
"1","телефония","9037782","104","3012594"
"1","создание виртуального офиса","8257653","338","2752551"
"1","организация резервного копирования","7467079","124","3733539"
"1","администрирование сетей и серверов","3496341","41","1165447"
"1","техническая поддержка рабочих станций и ИТ сервисов","4300369","199","2150184"
"1","веб-разработка","8728387","119","4364193"
"1","создание мобильных систем","4806617","190","2403308"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2271769","208","757256"
"1","организацию антивирусной защиты","6295065","45","3147532"
"1","решения касающиеся сетевой безопасности и отражения угроз","4453480","344","1484493"
"1","организация систем видеонаблюдения","2054930","347","1027465"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8229004","195","4114502"
"1","создание и поддержка интеллектуальных медиасистем","7749697","75","2583232"
"1","телефония","541157","160","270578"
"1","создание виртуального офиса","5264052","339","2632026"
"1","организация резервного копирования","5881556","306","1960518"
"1","администрирование сетей и серверов","9516842","301","3172280"
"1","техническая поддержка рабочих станций и ИТ сервисов","6851535","343","3425767"
"1","веб-разработка","3653300","88","1217766"
"1","создание мобильных систем","9502072","19","4751036"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9615442","353","4807721"
"1","организацию антивирусной защиты","7390387","194","2463462"
"1","решения касающиеся сетевой безопасности и отражения угроз","8062706","213","4031353"
"1","организация систем видеонаблюдения","4604945","151","1534981"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5988026","161","1996008"
"1","создание и поддержка интеллектуальных медиасистем","8054677","221","2684892"
"1","телефония","2060212","102","686737"
"1","создание виртуального офиса","4113373","181","1371124"
"1","организация резервного копирования","1028050","311","514025"
"1","администрирование сетей и серверов","638193","75","212731"
"1","техническая поддержка рабочих станций и ИТ сервисов","4697694","281","1565898"
"1","веб-разработка","792402","275","264134"
"1","создание мобильных систем","3503203","171","1751601"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7611522","263","3805761"
"1","организацию антивирусной защиты","7894831","38","3947415"
"1","решения касающиеся сетевой безопасности и отражения угроз","1576815","60","525605"
"1","организация систем видеонаблюдения","9555960","75","4777980"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5886464","243","1962154"
"1","создание и поддержка интеллектуальных медиасистем","1608603","18","804301"
"1","телефония","9673358","25","4836679"
"1","создание виртуального офиса","9638858","329","3212952"
"1","организация резервного копирования","8610660","357","2870220"
"1","администрирование сетей и серверов","7149921","315","2383307"
"1","техническая поддержка рабочих станций и ИТ сервисов","8875254","152","4437627"
"1","веб-разработка","6254503","92","3127251"
"1","создание мобильных систем","850663","346","425331"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8014728","210","2671576"
"1","организацию антивирусной защиты","2586253","155","1293126"
"1","решения касающиеся сетевой безопасности и отражения угроз","1965182","328","982591"
"1","организация систем видеонаблюдения","5969833","183","1989944"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6199995","169","3099997"
"1","создание и поддержка интеллектуальных медиасистем","2191691","50","730563"
"1","телефония","6484554","59","2161518"
"1","создание виртуального офиса","994830","343","497415"
"1","организация резервного копирования","643774","31","321887"
"1","администрирование сетей и серверов","5431049","302","2715524"
"1","техническая поддержка рабочих станций и ИТ сервисов","8718201","19","4359100"
"1","веб-разработка","9383587","106","3127862"
"1","создание мобильных систем","1209259","253","604629"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9230041","162","4615020"
"1","организацию антивирусной защиты","8758999","246","4379499"
"1","решения касающиеся сетевой безопасности и отражения угроз","3380126","299","1690063"
"1","организация систем видеонаблюдения","6592046","235","2197348"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5436527","204","1812175"
"1","создание и поддержка интеллектуальных медиасистем","8580764","355","4290382"
"1","телефония","3989058","57","1329686"
"1","создание виртуального офиса","1536857","150","512285"
"1","организация резервного копирования","6873340","327","3436670"
"1","администрирование сетей и серверов","4463246","363","2231623"
"1","техническая поддержка рабочих станций и ИТ сервисов","9213345","96","4606672"
"1","веб-разработка","2862565","54","1431282"
"1","создание мобильных систем","6573307","153","3286653"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9361812","95","3120604"
"1","организацию антивирусной защиты","5789021","36","1929673"
"1","решения касающиеся сетевой безопасности и отражения угроз","9381286","289","3127095"
"1","организация систем видеонаблюдения","1144452","204","572226"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7955417","143","2651805"
"1","создание и поддержка интеллектуальных медиасистем","613959","205","306979"
"1","телефония","1524585","39","508195"
"1","создание виртуального офиса","8889471","241","4444735"
"1","организация резервного копирования","5236057","270","1745352"
"1","администрирование сетей и серверов","7854057","320","3927028"
"1","техническая поддержка рабочих станций и ИТ сервисов","5085676","189","2542838"
"1","веб-разработка","2327059","356","775686"
"1","создание мобильных систем","9681196","65","3227065"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1840831","202","613610"
"1","организацию антивирусной защиты","1216826","319","405608"
"1","решения касающиеся сетевой безопасности и отражения угроз","6466140","290","3233070"
"1","организация систем видеонаблюдения","3904587","121","1952293"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2799327","175","1399663"
"1","создание и поддержка интеллектуальных медиасистем","4949794","71","2474897"
"1","телефония","272346","346","90782"
"1","создание виртуального офиса","2913699","276","1456849"
"1","организация резервного копирования","407673","45","135891"
"1","администрирование сетей и серверов","7342676","90","2447558"
"1","техническая поддержка рабочих станций и ИТ сервисов","3831398","36","1277132"
"1","веб-разработка","9969685","359","4984842"
"1","создание мобильных систем","3541018","28","1180339"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5726615","51","2863307"
"1","организацию антивирусной защиты","7574432","94","3787216"
"1","решения касающиеся сетевой безопасности и отражения угроз","2901128","304","1450564"
"1","организация систем видеонаблюдения","5393419","129","2696709"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3147273","202","1573636"
"1","создание и поддержка интеллектуальных медиасистем","1456963","281","485654"
"1","телефония","479916","172","239958"
"1","создание виртуального офиса","9199606","179","3066535"
"1","организация резервного копирования","1694132","349","564710"
"1","администрирование сетей и серверов","6672218","170","2224072"
"1","техническая поддержка рабочих станций и ИТ сервисов","3383756","169","1691878"
"1","веб-разработка","6889800","360","3444900"
"1","создание мобильных систем","5368425","187","1789475"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7171692","195","2390564"
"1","организацию антивирусной защиты","6661647","161","3330823"
"1","решения касающиеся сетевой безопасности и отражения угроз","7426514","350","3713257"
"1","организация систем видеонаблюдения","9599229","61","4799614"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4984947","24","2492473"
"1","создание и поддержка интеллектуальных медиасистем","5006314","98","1668771"
"1","телефония","1116074","308","372024"
"1","создание виртуального офиса","1085468","104","542734"
"1","организация резервного копирования","7934795","121","3967397"
"1","администрирование сетей и серверов","886022","201","443011"
"1","техническая поддержка рабочих станций и ИТ сервисов","2281262","327","760420"
"1","веб-разработка","4449870","94","2224935"
"1","создание мобильных систем","3906885","275","1302295"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4826505","46","1608835"
"1","организацию антивирусной защиты","1770504","205","590168"
"1","решения касающиеся сетевой безопасности и отражения угроз","697220","285","348610"
"1","организация систем видеонаблюдения","1319547","94","439849"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1298404","73","432801"
"1","создание и поддержка интеллектуальных медиасистем","1618733","137","809366"
"1","телефония","3999647","272","1999823"
"1","создание виртуального офиса","1550110","279","775055"
"1","организация резервного копирования","3520984","130","1173661"
"1","администрирование сетей и серверов","4569376","44","2284688"
"1","техническая поддержка рабочих станций и ИТ сервисов","7655198","336","2551732"
"1","веб-разработка","6208075","344","2069358"
"1","создание мобильных систем","2186150","252","728716"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1614740","122","538246"
"1","организацию антивирусной защиты","332993","250","166496"
"1","решения касающиеся сетевой безопасности и отражения угроз","9574716","360","3191572"
"1","организация систем видеонаблюдения","2187762","244","729254"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3002158","131","1000719"
"1","создание и поддержка интеллектуальных медиасистем","5221727","226","2610863"
"1","телефония","4943546","135","2471773"
"1","создание виртуального офиса","3548915","345","1774457"
"1","организация резервного копирования","2791656","351","930552"
"1","администрирование сетей и серверов","3946624","340","1973312"
"1","техническая поддержка рабочих станций и ИТ сервисов","5377968","248","2688984"
"1","веб-разработка","1062458","181","354152"
"1","создание мобильных систем","6666482","46","2222160"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4180472","180","1393490"
"1","организацию антивирусной защиты","3306460","127","1102153"
"1","решения касающиеся сетевой безопасности и отражения угроз","7311228","191","3655614"
"1","организация систем видеонаблюдения","6817652","250","3408826"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7768769","154","2589589"
"1","создание и поддержка интеллектуальных медиасистем","9620382","165","3206794"
"1","телефония","3679453","165","1226484"
"1","создание виртуального офиса","5367662","224","1789220"
"1","организация резервного копирования","2857107","192","1428553"
"1","администрирование сетей и серверов","2955891","22","1477945"
"1","техническая поддержка рабочих станций и ИТ сервисов","843419","162","281139"
"1","веб-разработка","5671968","33","2835984"
"1","создание мобильных систем","5418531","166","2709265"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6243675","45","3121837"
"1","организацию антивирусной защиты","5799444","352","1933148"
"1","решения касающиеся сетевой безопасности и отражения угроз","5731237","199","2865618"
"1","организация систем видеонаблюдения","694645","36","347322"
"1","построение и обслуживание структурированных кабельных систем (СКС)","734774","362","244924"
"1","создание и поддержка интеллектуальных медиасистем","7610165","240","2536721"
"1","телефония","6695994","255","3347997"
"1","создание виртуального офиса","8106527","214","4053263"
"1","организация резервного копирования","9894317","200","3298105"
"1","администрирование сетей и серверов","1676513","306","558837"
"1","техническая поддержка рабочих станций и ИТ сервисов","3186589","178","1593294"
"1","веб-разработка","6841116","355","3420558"
"1","создание мобильных систем","2983021","47","994340"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1349754","217","449918"
"1","организацию антивирусной защиты","711984","116","355992"
"1","решения касающиеся сетевой безопасности и отражения угроз","1603466","218","534488"
"1","организация систем видеонаблюдения","9564878","313","4782439"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6005934","328","2001978"
"1","создание и поддержка интеллектуальных медиасистем","4490397","207","1496799"
"1","телефония","888385","282","296128"
"1","создание виртуального офиса","7588914","298","2529638"
"1","организация резервного копирования","6462017","228","3231008"
"1","администрирование сетей и серверов","3338516","87","1669258"
"1","техническая поддержка рабочих станций и ИТ сервисов","5937936","251","2968968"
"1","веб-разработка","8885257","109","2961752"
"1","создание мобильных систем","6055891","91","2018630"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2440399","186","1220199"
"1","организацию антивирусной защиты","1693269","182","846634"
"1","решения касающиеся сетевой безопасности и отражения угроз","6940849","359","3470424"
"1","организация систем видеонаблюдения","9577070","214","4788535"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8007510","316","4003755"
"1","создание и поддержка интеллектуальных медиасистем","2159224","218","1079612"
"1","телефония","2852347","269","950782"
"1","создание виртуального офиса","3276015","131","1638007"
"1","организация резервного копирования","2502078","79","1251039"
"1","администрирование сетей и серверов","4824004","107","1608001"
"1","техническая поддержка рабочих станций и ИТ сервисов","6162216","286","2054072"
"1","веб-разработка","8364046","153","4182023"
"1","создание мобильных систем","6500109","353","2166703"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4576420","23","2288210"
"1","организацию антивирусной защиты","8387827","88","4193913"
"1","решения касающиеся сетевой безопасности и отражения угроз","1707723","324","853861"
"1","организация систем видеонаблюдения","9248633","71","4624316"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3152343","101","1050781"
"1","создание и поддержка интеллектуальных медиасистем","2850887","282","1425443"
"1","телефония","4930967","362","1643655"
"1","создание виртуального офиса","9837614","307","3279204"
"1","организация резервного копирования","9179695","171","4589847"
"1","администрирование сетей и серверов","3969713","262","1984856"
"1","техническая поддержка рабочих станций и ИТ сервисов","4979900","359","1659966"
"1","веб-разработка","5053198","261","1684399"
"1","создание мобильных систем","4979371","312","2489685"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3253649","314","1084549"
"1","организацию антивирусной защиты","2653610","219","884536"
"1","решения касающиеся сетевой безопасности и отражения угроз","586674","344","293337"
"1","организация систем видеонаблюдения","386062","73","193031"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3353130","300","1676565"
"1","создание и поддержка интеллектуальных медиасистем","2039744","317","1019872"
"1","телефония","2986319","189","1493159"
"1","создание виртуального офиса","2598108","123","1299054"
"1","организация резервного копирования","9290009","92","3096669"
"1","администрирование сетей и серверов","920659","264","306886"
"1","техническая поддержка рабочих станций и ИТ сервисов","4706932","248","2353466"
"1","веб-разработка","7388018","48","2462672"
"1","создание мобильных систем","804002","140","402001"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1382813","137","691406"
"1","организацию антивирусной защиты","8451600","100","2817200"
"1","решения касающиеся сетевой безопасности и отражения угроз","2250463","72","1125231"
"1","организация систем видеонаблюдения","464517","185","232258"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2888933","189","962977"
"1","создание и поддержка интеллектуальных медиасистем","8648720","364","2882906"
"1","телефония","6495938","136","2165312"
"1","создание виртуального офиса","9560720","325","3186906"
"1","организация резервного копирования","344934","255","114978"
"1","администрирование сетей и серверов","5236454","190","2618227"
"1","техническая поддержка рабочих станций и ИТ сервисов","2381889","323","793963"
"1","веб-разработка","5768302","88","1922767"
"1","создание мобильных систем","5853215","276","2926607"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2245797","194","748599"
"1","организацию антивирусной защиты","3649603","183","1216534"
"1","решения касающиеся сетевой безопасности и отражения угроз","7867933","265","3933966"
"1","организация систем видеонаблюдения","4218007","111","2109003"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1580553","54","526851"
"1","создание и поддержка интеллектуальных медиасистем","3041515","31","1520757"
"1","телефония","8991581","130","2997193"
"1","создание виртуального офиса","7184715","277","2394905"
"1","организация резервного копирования","8448659","221","4224329"
"1","администрирование сетей и серверов","1331921","92","443973"
"1","техническая поддержка рабочих станций и ИТ сервисов","8867140","35","4433570"
"1","веб-разработка","1109782","45","554891"
"1","создание мобильных систем","8989490","141","2996496"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7423103","109","2474367"
"1","организацию антивирусной защиты","5402287","345","2701143"
"1","решения касающиеся сетевой безопасности и отражения угроз","5224604","251","1741534"
"1","организация систем видеонаблюдения","739678","148","369839"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2116229","112","705409"
"1","создание и поддержка интеллектуальных медиасистем","6006419","229","3003209"
"1","телефония","7561042","276","3780521"
"1","создание виртуального офиса","9720861","205","3240287"
"1","организация резервного копирования","3707993","267","1853996"
"1","администрирование сетей и серверов","5224978","95","2612489"
"1","техническая поддержка рабочих станций и ИТ сервисов","6205965","171","2068655"
"1","веб-разработка","1828872","129","609624"
"1","создание мобильных систем","3303502","34","1101167"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4727593","70","1575864"
"1","организацию антивирусной защиты","5446021","225","2723010"
"1","решения касающиеся сетевой безопасности и отражения угроз","5178344","329","1726114"
"1","организация систем видеонаблюдения","6343248","168","3171624"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8007205","17","4003602"
"1","создание и поддержка интеллектуальных медиасистем","5615206","185","1871735"
"1","телефония","6232218","84","2077406"
"1","создание виртуального офиса","1479546","273","493182"
"1","организация резервного копирования","3367348","288","1683674"
"1","администрирование сетей и серверов","4088466","240","1362822"
"1","техническая поддержка рабочих станций и ИТ сервисов","6510580","114","2170193"
"1","веб-разработка","7517019","350","3758509"
"1","создание мобильных систем","2552152","121","850717"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6278523","256","2092841"
"1","организацию антивирусной защиты","8425132","229","2808377"
"1","решения касающиеся сетевой безопасности и отражения угроз","4620445","215","1540148"
"1","организация систем видеонаблюдения","4379531","103","1459843"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7468092","170","3734046"
"1","создание и поддержка интеллектуальных медиасистем","4425615","360","2212807"
"1","телефония","3577208","235","1788604"
"1","создание виртуального офиса","9074077","287","4537038"
"1","организация резервного копирования","2651671","132","883890"
"1","администрирование сетей и серверов","1945508","294","972754"
"1","техническая поддержка рабочих станций и ИТ сервисов","7023444","27","3511722"
"1","веб-разработка","551331","152","183777"
"1","создание мобильных систем","1472971","65","490990"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5218054","308","1739351"
"1","организацию антивирусной защиты","6672082","239","2224027"
"1","решения касающиеся сетевой безопасности и отражения угроз","4684443","77","2342221"
"1","организация систем видеонаблюдения","9617081","104","4808540"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9100509","199","3033503"
"1","создание и поддержка интеллектуальных медиасистем","3834977","89","1278325"
"1","телефония","3851901","48","1283967"
"1","создание виртуального офиса","3396099","105","1132033"
"1","организация резервного копирования","7717783","182","3858891"
"1","администрирование сетей и серверов","4890064","280","1630021"
"1","техническая поддержка рабочих станций и ИТ сервисов","4494271","50","1498090"
"1","веб-разработка","7379536","58","2459845"
"1","создание мобильных систем","2313415","127","771138"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9011423","276","3003807"
"1","организацию антивирусной защиты","7023461","357","3511730"
"1","решения касающиеся сетевой безопасности и отражения угроз","1006413","171","503206"
"1","организация систем видеонаблюдения","2224474","161","1112237"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8551022","216","4275511"
"1","создание и поддержка интеллектуальных медиасистем","6431588","353","2143862"
"1","телефония","5077741","166","1692580"
"1","создание виртуального офиса","3587379","51","1793689"
"1","организация резервного копирования","9282583","283","4641291"
"1","администрирование сетей и серверов","2030290","83","1015145"
"1","техническая поддержка рабочих станций и ИТ сервисов","2990865","89","1495432"
"1","веб-разработка","4179330","16","1393110"
"1","создание мобильных систем","4914327","156","1638109"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3719787","93","1859893"
"1","организацию антивирусной защиты","3267491","246","1089163"
"1","решения касающиеся сетевой безопасности и отражения угроз","3090885","238","1545442"
"1","организация систем видеонаблюдения","7809191","101","2603063"
"1","построение и обслуживание структурированных кабельных систем (СКС)","670818","282","223606"
"1","создание и поддержка интеллектуальных медиасистем","2178844","45","1089422"
"1","телефония","780507","332","260169"
"1","создание виртуального офиса","6611081","299","3305540"
"1","организация резервного копирования","7948898","85","3974449"
"1","администрирование сетей и серверов","7223494","180","3611747"
"1","техническая поддержка рабочих станций и ИТ сервисов","7851457","211","3925728"
"1","веб-разработка","6077662","240","3038831"
"1","создание мобильных систем","9988320","329","4994160"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1156219","335","578109"
"1","организацию антивирусной защиты","1892139","362","946069"
"1","решения касающиеся сетевой безопасности и отражения угроз","8757140","285","2919046"
"1","организация систем видеонаблюдения","8897472","72","4448736"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5679596","15","1893198"
"1","создание и поддержка интеллектуальных медиасистем","6596064","177","3298032"
"1","телефония","9236637","298","4618318"
"1","создание виртуального офиса","4292192","327","1430730"
"1","организация резервного копирования","1539166","178","513055"
"1","администрирование сетей и серверов","9758706","225","4879353"
"1","техническая поддержка рабочих станций и ИТ сервисов","8003962","327","2667987"
"1","веб-разработка","4102692","199","2051346"
"1","создание мобильных систем","9568014","125","3189338"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3565081","184","1782540"
"1","организацию антивирусной защиты","719190","281","239730"
"1","решения касающиеся сетевой безопасности и отражения угроз","7826271","200","2608757"
"1","организация систем видеонаблюдения","9794741","62","3264913"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6477548","109","2159182"
"1","создание и поддержка интеллектуальных медиасистем","4349200","329","2174600"
"1","телефония","9999642","71","4999821"
"1","создание виртуального офиса","3364295","297","1121431"
"1","организация резервного копирования","8694427","277","4347213"
"1","администрирование сетей и серверов","5803761","35","2901880"
"1","техническая поддержка рабочих станций и ИТ сервисов","7915045","59","3957522"
"1","веб-разработка","3837718","15","1918859"
"1","создание мобильных систем","1747243","22","873621"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8976635","185","2992211"
"1","организацию антивирусной защиты","6915960","330","3457980"
"1","решения касающиеся сетевой безопасности и отражения угроз","6675955","119","2225318"
"1","организация систем видеонаблюдения","7617391","40","3808695"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2742786","38","1371393"
"1","создание и поддержка интеллектуальных медиасистем","2055268","166","685089"
"1","телефония","6725908","70","3362954"
"1","создание виртуального офиса","2888351","76","1444175"
"1","организация резервного копирования","8588372","249","2862790"
"1","администрирование сетей и серверов","6861914","312","2287304"
"1","техническая поддержка рабочих станций и ИТ сервисов","7080049","134","2360016"
"1","веб-разработка","936248","302","312082"
"1","создание мобильных систем","409299","96","136433"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4810775","16","1603591"
"1","организацию антивирусной защиты","4805353","294","2402676"
"1","решения касающиеся сетевой безопасности и отражения угроз","7482768","181","2494256"
"1","организация систем видеонаблюдения","5586532","148","2793266"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5546060","197","2773030"
"1","создание и поддержка интеллектуальных медиасистем","4923937","35","1641312"
"1","телефония","5986292","85","2993146"
"1","создание виртуального офиса","750656","341","375328"
"1","организация резервного копирования","6553670","20","2184556"
"1","администрирование сетей и серверов","1618444","340","539481"
"1","техническая поддержка рабочих станций и ИТ сервисов","3403871","263","1134623"
"1","веб-разработка","9916776","46","4958388"
"1","создание мобильных систем","9071102","179","4535551"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4846727","30","2423363"
"1","организацию антивирусной защиты","5349337","193","2674668"
"1","решения касающиеся сетевой безопасности и отражения угроз","6583221","183","2194407"
"1","организация систем видеонаблюдения","3079294","42","1026431"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9036507","144","3012169"
"1","создание и поддержка интеллектуальных медиасистем","9756843","113","4878421"
"1","телефония","337645","77","168822"
"1","создание виртуального офиса","7641198","339","3820599"
"1","организация резервного копирования","4820389","14","2410194"
"1","администрирование сетей и серверов","8627994","304","2875998"
"1","техническая поддержка рабочих станций и ИТ сервисов","6314738","159","3157369"
"1","веб-разработка","3560283","266","1186761"
"1","создание мобильных систем","2866898","58","955632"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6999560","175","3499780"
"1","организацию антивирусной защиты","8811028","113","4405514"
"1","решения касающиеся сетевой безопасности и отражения угроз","1665604","326","555201"
"1","организация систем видеонаблюдения","1151940","341","575970"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2505634","221","835211"
"1","создание и поддержка интеллектуальных медиасистем","5698183","74","2849091"
"1","телефония","7277536","243","2425845"
"1","создание виртуального офиса","4296466","119","1432155"
"1","организация резервного копирования","8366694","94","4183347"
"1","администрирование сетей и серверов","2005487","224","668495"
"1","техническая поддержка рабочих станций и ИТ сервисов","9664431","348","4832215"
"1","веб-разработка","6592907","276","2197635"
"1","создание мобильных систем","9110806","352","3036935"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8402231","76","4201115"
"1","организацию антивирусной защиты","7025499","96","3512749"
"1","решения касающиеся сетевой безопасности и отражения угроз","1890106","117","630035"
"1","организация систем видеонаблюдения","9026578","43","4513289"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1502274","358","751137"
"1","создание и поддержка интеллектуальных медиасистем","3032522","216","1010840"
"1","телефония","7008038","212","2336012"
"1","создание виртуального офиса","5932917","79","1977639"
"1","организация резервного копирования","7040281","335","3520140"
"1","администрирование сетей и серверов","3988387","243","1329462"
"1","техническая поддержка рабочих станций и ИТ сервисов","3943921","22","1314640"
